caseid,task,user,end_timestamp,start_timestamp,role,ac_index,rl_index
102305,Notificacion estudiante cancelacion soli,22404,2016-04-12 15:45:01+00:00,2016-04-12 15:45:01+00:00,Role 3,6,6
102306,Traer informacion estudiante - banner,7736,2016-03-16 16:35:12+00:00,2016-03-16 16:35:12+00:00,Role 1,10,1
102306,Radicar Solicitud Homologacion,7736,2016-03-16 16:35:20+00:00,2016-03-16 16:35:13+00:00,Role 1,7,1
102306,Validar solicitud,22475,2016-03-16 16:46:42+00:00,2016-03-16 16:42:24+00:00,Role 3,14,6
102306,Homologacion por grupo de cursos,1343,2016-03-17 01:13:55+00:00,2016-03-16 23:00:27+00:00,Role 2,5,5
102306,Revisar curso,22475,2016-03-16 23:00:28+00:00,2016-03-16 23:00:28+00:00,Role 3,9,6
102306,Revisar curso,659,2016-03-16 23:04:18+00:00,2016-03-16 23:00:29+00:00,Role 3,9,6
102306,Evaluacion curso,7374,2016-03-17 00:23:35+00:00,2016-03-16 23:01:25+00:00,Role 2,4,5
102306,Evaluacion curso,659,2016-03-17 16:57:16+00:00,2016-03-17 16:50:18+00:00,Role 3,4,6
102306,Validacion final,22475,2016-03-18 15:52:35+00:00,2016-03-18 15:48:32+00:00,Role 3,13,6
102306,Visto Bueno Cierre Proceso,1343,2016-03-18 23:50:09+00:00,2016-03-18 21:51:32+00:00,Role 2,16,5
102306,Validacion final,22475,2016-04-07 16:12:38+00:00,2016-04-07 16:12:21+00:00,Role 3,13,6
102306,Visto Bueno Cierre Proceso,1343,2016-04-07 17:20:58+00:00,2016-04-07 16:29:59+00:00,Role 2,16,5
102306,Transferir Creditos,1343,2016-04-15 19:29:00+00:00,2016-04-15 19:29:00+00:00,Role 2,11,5
102306,Transferir creditos homologables,1343,2016-04-15 19:29:01+00:00,2016-04-15 19:29:01+00:00,Role 2,12,5
102306,Transferir Creditos,1343,2016-04-15 19:29:23+00:00,2016-04-15 19:29:23+00:00,Role 2,11,5
102306,Transferir creditos homologables,1343,2016-04-15 19:29:23+00:00,2016-04-15 19:29:23+00:00,Role 2,12,5
102311,Traer informacion estudiante - banner,1934,2016-03-16 18:29:50+00:00,2016-03-16 18:29:50+00:00,Role 1,10,1
102311,Radicar Solicitud Homologacion,1934,2016-03-16 18:30:00+00:00,2016-03-16 18:29:52+00:00,Role 1,7,1
102311,Validar solicitud,387,2016-03-16 18:54:20+00:00,2016-03-16 18:37:58+00:00,Role 3,14,6
102311,Homologacion por grupo de cursos,22491,2016-03-19 04:15:30+00:00,2016-03-18 20:18:25+00:00,Role 5,5,8
102311,Revisar curso,387,2016-03-18 20:18:25+00:00,2016-03-18 20:18:25+00:00,Role 3,9,6
102311,Evaluacion curso,19295,2016-03-19 04:13:36+00:00,2016-03-18 20:19:03+00:00,Role 2,4,5
102311,Validar solicitud / pre-homologacion,22491,2016-06-22 00:35:41+00:00,2016-06-22 00:33:09+00:00,Role 5,15,8
102351,Traer informacion estudiante - banner,8065,2016-03-16 21:30:33+00:00,2016-03-16 21:30:33+00:00,Role 1,10,1
102351,Radicar Solicitud Homologacion,8065,2016-03-16 21:35:00+00:00,2016-03-16 21:30:38+00:00,Role 1,7,1
102351,Notificacion estudiante cancelacion soli,22475,2016-03-17 14:24:14+00:00,2016-03-17 14:24:14+00:00,Role 3,6,6
102351,Cancelar Solicitud,22475,2016-03-17 15:53:03+00:00,2016-03-17 15:53:03+00:00,Role 3,2,6
102353,Traer informacion estudiante - banner,8651,2016-03-16 21:37:12+00:00,2016-03-16 21:37:12+00:00,Role 1,10,1
102353,Radicar Solicitud Homologacion,8651,2016-03-16 21:44:10+00:00,2016-03-16 21:37:13+00:00,Role 1,7,1
102353,Cancelar Solicitud,19019,2016-03-17 18:35:19+00:00,2016-03-17 18:34:27+00:00,Role 3,2,6
102353,Validar solicitud,19019,2016-03-17 18:35:13+00:00,2016-03-17 18:34:27+00:00,Role 3,14,6
102353,Revisar curso,19019,2016-03-17 21:20:38+00:00,2016-03-17 21:20:38+00:00,Role 3,9,6
102353,Notificacion estudiante cancelacion soli,19019,2016-03-17 21:27:21+00:00,2016-03-17 21:27:21+00:00,Role 3,6,6
102354,Traer informacion estudiante - banner,19214,2016-03-16 22:00:15+00:00,2016-03-16 22:00:15+00:00,Role 1,10,1
102354,Radicar Solicitud Homologacion,19214,2016-03-16 22:01:02+00:00,2016-03-16 22:00:16+00:00,Role 1,7,1
102354,Validar solicitud,448,2016-03-17 00:44:30+00:00,2016-03-16 22:46:24+00:00,Role 3,14,6
102354,Homologacion por grupo de cursos,1,2016-04-13 21:54:18+00:00,2016-04-13 19:53:09+00:00,Role 6,5,9
102354,Revisar curso,448,2016-04-13 19:53:11+00:00,2016-04-13 19:53:10+00:00,Role 3,9,6
102354,Evaluacion curso,448,2016-04-13 20:19:09+00:00,2016-04-13 19:55:05+00:00,Role 3,4,6
102354,Validacion final,448,2016-04-18 21:13:48+00:00,2016-04-18 21:13:48+00:00,Role 3,13,6
102354,Visto Bueno Cierre Proceso,7177,2016-04-18 21:17:30+00:00,2016-04-18 21:15:06+00:00,Role 2,16,5
102354,Transferir Creditos,1,2016-04-19 01:59:06+00:00,2016-04-19 00:24:28+00:00,Role 6,11,9
102354,Transferir creditos homologables,1,2016-04-19 01:59:07+00:00,2016-04-19 00:24:29+00:00,Role 6,12,9
102358,Traer informacion estudiante - banner,3480,2016-03-17 00:00:59+00:00,2016-03-17 00:00:59+00:00,Role 1,10,1
102358,Radicar Solicitud Homologacion,3480,2016-03-17 00:01:10+00:00,2016-03-17 00:01:00+00:00,Role 1,7,1
102358,Validar solicitud,559,2016-03-17 00:50:05+00:00,2016-03-17 00:11:10+00:00,Role 3,14,6
102358,Homologacion por grupo de cursos,7186,2016-03-31 07:00:50+00:00,2016-03-31 00:06:12+00:00,Role 2,5,5
102358,Revisar curso,22534,2016-03-31 02:52:05+00:00,2016-03-31 00:06:12+00:00,Role 3,9,6
102358,Evaluacion curso,22534,2016-04-28 21:55:23+00:00,2016-04-28 21:37:17+00:00,Role 3,4,6
102358,Validacion final,559,2016-05-03 01:36:19+00:00,2016-05-03 00:06:26+00:00,Role 3,13,6
102358,Visto Bueno Cierre Proceso,7186,2016-05-19 17:55:19+00:00,2016-05-19 15:34:35+00:00,Role 2,16,5
102360,Traer informacion estudiante - banner,397,2016-03-17 01:14:21+00:00,2016-03-17 01:14:21+00:00,Role 1,10,1
102360,Radicar Solicitud Homologacion,397,2016-03-17 01:14:22+00:00,2016-03-17 01:14:22+00:00,Role 1,7,1
102360,Validar solicitud,241,2016-03-17 01:49:47+00:00,2016-03-17 01:26:51+00:00,Role 3,14,6
102360,Homologacion por grupo de cursos,6979,2016-03-29 03:17:32+00:00,2016-03-29 00:56:29+00:00,Role 2,5,5
102360,Revisar curso,241,2016-03-29 00:56:31+00:00,2016-03-29 00:56:29+00:00,Role 3,9,6
102360,Evaluacion curso,6979,2016-03-29 01:51:55+00:00,2016-03-29 00:58:57+00:00,Role 2,4,5
102360,Validacion final,241,2016-04-06 19:58:47+00:00,2016-04-06 19:57:40+00:00,Role 3,13,6
102360,Visto Bueno Cierre Proceso,6979,2016-04-07 00:32:03+00:00,2016-04-06 23:05:09+00:00,Role 2,16,5
102361,Traer informacion estudiante - banner,8824,2016-03-17 01:46:53+00:00,2016-03-17 01:46:53+00:00,Role 1,10,1
102361,Radicar Solicitud Homologacion,8824,2016-03-17 01:46:54+00:00,2016-03-17 01:46:54+00:00,Role 1,7,1
102361,Validar solicitud,677,2016-03-17 01:49:56+00:00,2016-03-17 01:49:56+00:00,Role 3,14,6
102361,Homologacion por grupo de cursos,3445,2016-03-17 02:38:17+00:00,2016-03-17 02:18:17+00:00,Role 2,5,5
102361,Revisar curso,677,2016-03-17 02:18:17+00:00,2016-03-17 02:18:17+00:00,Role 3,9,6
102361,Evaluacion curso,6995,2016-03-17 02:19:53+00:00,2016-03-17 02:19:53+00:00,Role 2,4,5
102361,Validacion final,677,2016-03-17 13:45:08+00:00,2016-03-17 13:41:08+00:00,Role 3,13,6
102361,Visto Bueno Cierre Proceso,3445,2016-03-17 20:43:13+00:00,2016-03-17 20:27:13+00:00,Role 2,16,5
102362,Traer informacion estudiante - banner,8824,2016-03-17 01:50:23+00:00,2016-03-17 01:50:23+00:00,Role 1,10,1
102362,Radicar Solicitud Homologacion,8824,2016-03-17 01:50:24+00:00,2016-03-17 01:50:24+00:00,Role 1,7,1
102362,Cancelar Solicitud,677,2016-03-17 01:55:22+00:00,2016-03-17 01:55:22+00:00,Role 3,2,6
102362,Notificacion estudiante cancelacion soli,677,2016-03-17 02:22:05+00:00,2016-03-17 02:22:05+00:00,Role 3,6,6
102364,Traer informacion estudiante - banner,9427,2016-03-17 02:53:22+00:00,2016-03-17 02:53:22+00:00,Role 1,10,1
102364,Radicar Solicitud Homologacion,9427,2016-03-17 02:53:23+00:00,2016-03-17 02:53:23+00:00,Role 1,7,1
102364,Validar solicitud,677,2016-03-17 03:11:21+00:00,2016-03-17 03:07:21+00:00,Role 3,14,6
102364,Homologacion por grupo de cursos,3445,2016-03-17 21:33:44+00:00,2016-03-17 20:29:33+00:00,Role 2,5,5
102364,Revisar curso,677,2016-03-17 20:29:33+00:00,2016-03-17 20:29:33+00:00,Role 3,9,6
102364,Evaluacion curso,677,2016-03-17 21:33:02+00:00,2016-03-17 20:30:45+00:00,Role 3,4,6
102364,Validacion final,677,2016-04-05 18:17:20+00:00,2016-04-05 18:17:20+00:00,Role 3,13,6
102364,Visto Bueno Cierre Proceso,3445,2016-04-05 18:19:59+00:00,2016-04-05 18:18:06+00:00,Role 2,16,5
102364,Transferir Creditos,3445,2016-04-05 22:11:52+00:00,2016-04-05 22:11:52+00:00,Role 2,11,5
102364,Transferir creditos homologables,3445,2016-04-05 22:11:52+00:00,2016-04-05 22:11:52+00:00,Role 2,12,5
102365,Traer informacion estudiante - banner,7682,2016-03-17 03:10:40+00:00,2016-03-17 03:10:40+00:00,Role 1,10,1
102365,Radicar Solicitud Homologacion,7682,2016-03-17 03:11:20+00:00,2016-03-17 03:10:41+00:00,Role 1,7,1
102365,Cancelar Solicitud,7682,2016-03-17 15:55:09+00:00,2016-03-17 15:39:49+00:00,Role 1,2,1
102365,Notificacion estudiante cancelacion soli,7682,2016-03-22 03:38:22+00:00,2016-03-22 03:38:22+00:00,Role 1,6,1
102401,Traer informacion estudiante - banner,7137,2016-03-16 22:45:07+00:00,2016-03-16 22:45:07+00:00,Role 1,10,1
102401,Radicar Solicitud Homologacion,7137,2016-03-16 22:45:35+00:00,2016-03-16 22:45:10+00:00,Role 1,7,1
102401,Validar solicitud,677,2016-03-17 00:29:13+00:00,2016-03-16 23:10:12+00:00,Role 3,14,6
102401,Homologacion por grupo de cursos,3445,2016-04-07 00:13:18+00:00,2016-04-06 23:11:41+00:00,Role 2,5,5
102401,Revisar curso,26757,2016-04-07 00:06:38+00:00,2016-04-06 23:11:41+00:00,Role 3,9,6
102401,Evaluacion curso,26757,2016-04-15 22:10:22+00:00,2016-04-15 22:09:33+00:00,Role 3,4,6
102401,Validacion final,677,2016-04-15 23:03:12+00:00,2016-04-15 22:59:27+00:00,Role 3,13,6
102401,Visto Bueno Cierre Proceso,3445,2016-04-18 16:47:14+00:00,2016-04-18 16:45:11+00:00,Role 2,16,5
102401,Transferir Creditos,3445,2016-04-18 18:49:19+00:00,2016-04-18 18:49:19+00:00,Role 2,11,5
102402,Traer informacion estudiante - banner,8651,2016-03-16 23:33:33+00:00,2016-03-16 23:33:33+00:00,Role 1,10,1
102402,Radicar Solicitud Homologacion,8651,2016-03-16 23:39:01+00:00,2016-03-16 23:33:35+00:00,Role 1,7,1
102402,Cancelar Solicitud,19019,2016-03-17 19:18:59+00:00,2016-03-17 19:02:59+00:00,Role 3,2,6
102402,Notificacion estudiante cancelacion soli,19019,2016-03-28 20:29:18+00:00,2016-03-28 20:29:18+00:00,Role 3,6,6
102403,Traer informacion estudiante - banner,7682,2016-03-16 23:40:11+00:00,2016-03-16 23:40:11+00:00,Role 1,10,1
102403,Radicar Solicitud Homologacion,7682,2016-03-16 23:40:54+00:00,2016-03-16 23:40:12+00:00,Role 1,7,1
102403,Cancelar Solicitud,7682,2016-03-17 00:23:38+00:00,2016-03-17 00:22:44+00:00,Role 1,2,1
102403,Notificacion estudiante cancelacion soli,7682,2016-03-17 15:16:58+00:00,2016-03-17 15:16:58+00:00,Role 1,6,1
102404,Traer informacion estudiante - banner,8164,2016-03-17 00:06:41+00:00,2016-03-17 00:06:41+00:00,Role 1,10,1
102404,Radicar Solicitud Homologacion,8164,2016-03-17 00:15:35+00:00,2016-03-17 00:06:42+00:00,Role 1,7,1
102404,Validar solicitud,1707,2016-03-18 13:55:04+00:00,2016-03-18 11:55:04+00:00,Role 3,14,6
102404,Homologacion por grupo de cursos,1707,2016-04-15 17:08:36+00:00,2016-04-15 14:44:36+00:00,Role 3,5,6
102404,Revisar curso,186,2016-04-15 17:04:03+00:00,2016-04-15 14:44:36+00:00,Role 3,9,6
102404,Evaluacion curso,186,2016-05-11 19:31:55+00:00,2016-05-11 19:27:23+00:00,Role 3,4,6
102404,Validar solicitud / pre-homologacion,1707,2016-05-12 03:01:46+00:00,2016-05-12 03:01:46+00:00,Role 3,15,6
102405,Traer informacion estudiante - banner,7682,2016-03-17 00:23:12+00:00,2016-03-17 00:23:12+00:00,Role 1,10,1
102405,Radicar Solicitud Homologacion,7682,2016-03-17 00:23:49+00:00,2016-03-17 00:23:13+00:00,Role 1,7,1
102405,Cancelar Solicitud,22404,2016-03-17 05:03:27+00:00,2016-03-17 03:19:27+00:00,Role 3,2,6
102405,Notificacion estudiante cancelacion soli,22404,2016-04-12 15:43:56+00:00,2016-04-12 15:43:56+00:00,Role 3,6,6
102501,Traer informacion estudiante - banner,23335,2016-03-17 12:33:16+00:00,2016-03-17 12:33:16+00:00,Role 1,10,1
102501,Radicar Solicitud Homologacion,23335,2016-03-17 12:33:22+00:00,2016-03-17 12:33:22+00:00,Role 1,7,1
102501,Validar solicitud,677,2016-03-17 14:06:34+00:00,2016-03-17 12:49:20+00:00,Role 3,14,6
102501,Homologacion por grupo de cursos,3445,2016-04-07 04:00:15+00:00,2016-04-06 23:14:24+00:00,Role 2,5,5
102501,Revisar curso,12521,2016-04-07 00:13:10+00:00,2016-04-06 23:14:25+00:00,Role 3,9,6
102501,Evaluacion curso,12521,2016-04-18 19:14:10+00:00,2016-04-18 15:42:10+00:00,Role 3,4,6
102501,Validacion final,677,2016-05-25 21:52:28+00:00,2016-05-25 21:45:55+00:00,Role 3,13,6
102501,Visto Bueno Cierre Proceso,3445,2016-05-26 18:41:58+00:00,2016-05-26 18:33:26+00:00,Role 2,16,5
102501,Transferir Creditos,3445,2016-05-27 19:05:27+00:00,2016-05-27 19:05:27+00:00,Role 2,11,5
102506,Traer informacion estudiante - banner,24517,2016-03-17 15:11:07+00:00,2016-03-17 15:11:07+00:00,Role 1,10,1
102506,Radicar Solicitud Homologacion,24517,2016-03-17 15:30:33+00:00,2016-03-17 15:11:10+00:00,Role 1,7,1
102506,Validar solicitud,261,2016-03-28 23:04:15+00:00,2016-03-28 19:34:57+00:00,Role 3,14,6
102506,Homologacion por grupo de cursos,308,2016-05-04 03:05:57+00:00,2016-05-03 22:53:02+00:00,Role 2,5,5
102554,Traer informacion estudiante - banner,15057,2016-03-17 19:20:53+00:00,2016-03-17 19:20:53+00:00,Role 1,10,1
102554,Radicar Solicitud Homologacion,15057,2016-03-17 19:24:54+00:00,2016-03-17 19:20:54+00:00,Role 1,7,1
102554,Cancelar Solicitud,677,2016-03-18 14:23:36+00:00,2016-03-18 14:11:36+00:00,Role 3,2,6
102554,Notificacion estudiante cancelacion soli,677,2016-03-28 20:58:41+00:00,2016-03-28 20:58:41+00:00,Role 3,6,6
102556,Traer informacion estudiante - banner,10183,2016-03-17 20:04:54+00:00,2016-03-17 20:04:54+00:00,Role 1,10,1
102556,Radicar Solicitud Homologacion,10183,2016-03-17 20:04:55+00:00,2016-03-17 20:04:55+00:00,Role 1,7,1
102556,Cancelar Solicitud,22475,2016-03-17 22:16:22+00:00,2016-03-17 20:17:25+00:00,Role 3,2,6
102556,Notificacion estudiante cancelacion soli,22475,2016-04-14 18:57:06+00:00,2016-04-14 18:57:06+00:00,Role 3,6,6
102557,Traer informacion estudiante - banner,3149,2016-03-17 20:21:24+00:00,2016-03-17 20:21:24+00:00,Role 1,10,1
102557,Radicar Solicitud Homologacion,3149,2016-03-17 20:21:25+00:00,2016-03-17 20:21:25+00:00,Role 1,7,1
102557,Validar solicitud,186,2016-03-18 00:39:29+00:00,2016-03-17 20:27:29+00:00,Role 3,14,6
102557,Homologacion por grupo de cursos,186,2016-05-10 05:00:58+00:00,2016-05-10 04:45:23+00:00,Role 3,5,6
102601,Traer informacion estudiante - banner,1515,2016-03-17 22:43:15+00:00,2016-03-17 22:43:15+00:00,Role 1,10,1
102601,Radicar Solicitud Homologacion,1515,2016-03-17 22:43:28+00:00,2016-03-17 22:43:21+00:00,Role 1,7,1
102601,Validar solicitud,1707,2016-03-18 00:53:11+00:00,2016-03-17 22:51:03+00:00,Role 3,14,6
102601,Homologacion por grupo de cursos,15930,2016-04-15 21:12:54+00:00,2016-04-15 14:46:12+00:00,Role 2,5,5
102601,Revisar curso,1707,2016-04-15 16:15:05+00:00,2016-04-15 14:46:12+00:00,Role 3,9,6
102601,Evaluacion curso,7763,2016-05-02 21:40:29+00:00,2016-05-02 16:53:23+00:00,Role 2,4,5
102601,Validacion final,1707,2016-06-24 05:11:51+00:00,2016-06-24 05:11:51+00:00,Role 3,13,6
102601,Visto Bueno Cierre Proceso,15930,2016-06-24 15:06:19+00:00,2016-06-24 14:55:37+00:00,Role 2,16,5
102602,Traer informacion estudiante - banner,1515,2016-03-17 22:54:25+00:00,2016-03-17 22:54:25+00:00,Role 1,10,1
102602,Radicar Solicitud Homologacion,1515,2016-03-17 22:54:30+00:00,2016-03-17 22:54:25+00:00,Role 1,7,1
102602,Validar solicitud,677,2016-03-17 23:13:30+00:00,2016-03-17 22:59:30+00:00,Role 3,14,6
102602,Homologacion por grupo de cursos,3445,2016-03-28 21:49:12+00:00,2016-03-28 21:01:00+00:00,Role 2,5,5
102602,Revisar curso,677,2016-03-28 21:01:00+00:00,2016-03-28 21:01:00+00:00,Role 3,9,6
102602,Evaluacion curso,3445,2016-03-28 21:01:51+00:00,2016-03-28 21:01:51+00:00,Role 2,4,5
102602,Validacion final,677,2016-03-28 22:11:33+00:00,2016-03-28 21:25:17+00:00,Role 3,13,6
102602,Visto Bueno Cierre Proceso,3445,2016-04-05 18:18:48+00:00,2016-04-05 18:16:53+00:00,Role 2,16,5
102603,Traer informacion estudiante - banner,1515,2016-03-17 22:59:36+00:00,2016-03-17 22:59:36+00:00,Role 1,10,1
102603,Radicar Solicitud Homologacion,1515,2016-03-17 22:59:39+00:00,2016-03-17 22:59:37+00:00,Role 1,7,1
102603,Validar solicitud,1707,2016-03-18 01:04:05+00:00,2016-03-17 23:02:08+00:00,Role 3,14,6
102603,Homologacion por grupo de cursos,15930,2016-04-15 16:57:07+00:00,2016-04-15 14:49:07+00:00,Role 2,5,5
102603,Revisar curso,1707,2016-04-15 16:18:00+00:00,2016-04-15 14:49:07+00:00,Role 3,9,6
102603,Evaluacion curso,15930,2016-05-02 17:16:40+00:00,2016-05-02 16:53:34+00:00,Role 2,4,5
102603,Validacion final,1707,2016-05-05 04:53:08+00:00,2016-05-05 04:53:08+00:00,Role 3,13,6
102603,Visto Bueno Cierre Proceso,15930,2016-05-05 16:14:06+00:00,2016-05-05 15:58:06+00:00,Role 2,16,5
102651,Traer informacion estudiante - banner,5506,2016-03-17 20:47:36+00:00,2016-03-17 20:47:36+00:00,Role 1,10,1
102651,Radicar Solicitud Homologacion,5506,2016-03-17 20:47:44+00:00,2016-03-17 20:47:40+00:00,Role 1,7,1
102651,Cancelar Solicitud,5506,2016-03-17 22:33:57+00:00,2016-03-17 21:04:49+00:00,Role 1,2,1
102651,Validar solicitud,22475,2016-03-17 21:08:44+00:00,2016-03-17 21:04:49+00:00,Role 3,14,6
102651,Notificacion estudiante cancelacion soli,5506,2016-04-08 23:12:54+00:00,2016-04-08 23:12:54+00:00,Role 1,6,1
102652,Traer informacion estudiante - banner,5506,2016-03-17 21:05:36+00:00,2016-03-17 21:05:36+00:00,Role 1,10,1
102652,Radicar Solicitud Homologacion,5506,2016-03-17 21:05:43+00:00,2016-03-17 21:05:37+00:00,Role 1,7,1
102652,Cancelar Solicitud,5506,2016-03-17 21:15:10+00:00,2016-03-17 21:12:22+00:00,Role 1,2,1
102652,Notificacion estudiante cancelacion soli,5506,2016-03-18 00:00:29+00:00,2016-03-18 00:00:29+00:00,Role 1,6,1
102701,Traer informacion estudiante - banner,5506,2016-03-17 23:55:26+00:00,2016-03-17 23:55:26+00:00,Role 1,10,1
102701,Radicar Solicitud Homologacion,5506,2016-03-17 23:55:32+00:00,2016-03-17 23:55:29+00:00,Role 1,7,1
102701,Validar solicitud,22475,2016-03-17 23:59:49+00:00,2016-03-17 23:58:48+00:00,Role 3,14,6
102701,Cancelar Solicitud,5506,2016-03-18 01:25:04+00:00,2016-03-17 23:58:49+00:00,Role 1,2,1
102701,Revisar curso,22475,2016-03-18 14:21:20+00:00,2016-03-18 14:21:20+00:00,Role 3,9,6
102701,Evaluacion curso,22478,2016-03-18 15:47:06+00:00,2016-03-18 14:23:31+00:00,Role 2,4,5
102701,Validacion final,22475,2016-04-08 19:36:25+00:00,2016-04-08 19:35:57+00:00,Role 3,13,6
102701,Notificacion estudiante cancelacion soli,5506,2016-04-08 23:13:55+00:00,2016-04-08 23:13:55+00:00,Role 1,6,1
102751,Traer informacion estudiante - banner,8064,2016-03-18 03:47:42+00:00,2016-03-18 03:47:42+00:00,Role 1,10,1
102751,Radicar Solicitud Homologacion,8064,2016-03-18 03:49:47+00:00,2016-03-18 03:47:46+00:00,Role 1,7,1
102751,Cancelar Solicitud,8064,2016-03-18 17:04:57+00:00,2016-03-18 17:01:50+00:00,Role 1,2,1
102751,Notificacion estudiante cancelacion soli,8064,2016-03-18 22:09:37+00:00,2016-03-18 22:09:37+00:00,Role 1,6,1
102951,Traer informacion estudiante - banner,8824,2016-03-18 16:14:14+00:00,2016-03-18 16:14:14+00:00,Role 1,10,1
102951,Radicar Solicitud Homologacion,8824,2016-03-18 16:14:22+00:00,2016-03-18 16:14:18+00:00,Role 1,7,1
102951,Validar solicitud,677,2016-03-18 16:29:30+00:00,2016-03-18 16:18:49+00:00,Role 3,14,6
102951,Homologacion por grupo de cursos,3445,2016-03-28 21:51:15+00:00,2016-03-28 21:03:03+00:00,Role 2,5,5
102951,Revisar curso,677,2016-03-28 21:03:03+00:00,2016-03-28 21:03:03+00:00,Role 3,9,6
102951,Evaluacion curso,3445,2016-03-28 21:03:57+00:00,2016-03-28 21:03:57+00:00,Role 2,4,5
102951,Validacion final,677,2016-03-28 22:13:33+00:00,2016-03-28 21:27:17+00:00,Role 3,13,6
102951,Visto Bueno Cierre Proceso,3445,2016-04-05 18:18:20+00:00,2016-04-05 18:16:24+00:00,Role 2,16,5
102952,Traer informacion estudiante - banner,8824,2016-03-18 16:23:19+00:00,2016-03-18 16:23:19+00:00,Role 1,10,1
102952,Radicar Solicitud Homologacion,8824,2016-03-18 16:23:21+00:00,2016-03-18 16:23:19+00:00,Role 1,7,1
102952,Validar solicitud,677,2016-03-18 16:36:18+00:00,2016-03-18 16:25:44+00:00,Role 3,14,6
102952,Homologacion por grupo de cursos,3445,2016-03-28 21:53:14+00:00,2016-03-28 21:05:02+00:00,Role 2,5,5
102952,Revisar curso,677,2016-03-28 21:05:03+00:00,2016-03-28 21:05:03+00:00,Role 3,9,6
102952,Evaluacion curso,3445,2016-03-28 21:05:38+00:00,2016-03-28 21:05:38+00:00,Role 2,4,5
102952,Validacion final,677,2016-03-28 22:15:03+00:00,2016-03-28 21:28:48+00:00,Role 3,13,6
102952,Visto Bueno Cierre Proceso,3445,2016-04-05 18:17:41+00:00,2016-04-05 18:15:44+00:00,Role 2,16,5
102953,Traer informacion estudiante - banner,8824,2016-03-18 16:27:09+00:00,2016-03-18 16:27:09+00:00,Role 1,10,1
102953,Radicar Solicitud Homologacion,8824,2016-03-18 16:27:11+00:00,2016-03-18 16:27:10+00:00,Role 1,7,1
102953,Validar solicitud,677,2016-03-18 16:39:30+00:00,2016-03-18 16:28:59+00:00,Role 3,14,6
102953,Homologacion por grupo de cursos,3445,2016-03-28 21:55:33+00:00,2016-03-28 21:07:20+00:00,Role 2,5,5
102953,Revisar curso,677,2016-03-28 21:07:20+00:00,2016-03-28 21:07:20+00:00,Role 3,9,6
102953,Evaluacion curso,3445,2016-03-28 21:22:26+00:00,2016-03-28 21:07:57+00:00,Role 2,4,5
102953,Validacion final,677,2016-03-30 19:01:49+00:00,2016-03-30 18:30:00+00:00,Role 3,13,6
102953,Visto Bueno Cierre Proceso,3445,2016-04-05 18:21:42+00:00,2016-04-05 18:19:49+00:00,Role 2,16,5
103051,Traer informacion estudiante - banner,8064,2016-03-18 22:11:16+00:00,2016-03-18 22:11:16+00:00,Role 1,10,1
103051,Radicar Solicitud Homologacion,8064,2016-03-18 22:11:40+00:00,2016-03-18 22:11:23+00:00,Role 1,7,1
